id,id_sprzetu,czas_pomiaru,temperatura,cisnienie,poziom_mm
4273677,34,12/8/25 16:10,119.600000,0.00,1410.00
4273656,34,12/8/25 16:10,119.600000,0.00,1410.00
4273635,34,12/8/25 16:09,119.600000,0.00,1410.00
4273614,34,12/8/25 16:09,119.600000,0.00,1410.00
4273593,34,12/8/25 16:09,119.600000,0.00,1410.00
4273572,34,12/8/25 16:09,119.600000,0.00,1390.00
4273551,34,12/8/25 16:09,119.600000,0.00,1390.00
4273530,34,12/8/25 16:09,119.600000,0.00,1390.00
4273509,34,12/8/25 16:09,119.600000,0.00,1390.00
4273488,34,12/8/25 16:09,119.600000,0.00,1390.00
4273467,34,12/8/25 16:09,119.600000,0.00,1390.00
4273446,34,12/8/25 16:09,119.600000,0.00,1390.00
4273425,34,12/8/25 16:09,119.600000,0.00,1390.00
4273404,34,12/8/25 16:09,119.600000,0.00,1390.00
4273383,34,12/8/25 16:08,119.600000,0.00,1390.00
4273362,34,12/8/25 16:08,119.600000,0.00,1390.00
4273341,34,12/8/25 16:08,119.600000,0.00,1390.00
4273320,34,12/8/25 16:08,119.600000,0.00,1390.00
4273299,34,12/8/25 16:08,119.600000,0.00,1380.00
4273278,34,12/8/25 16:08,119.600000,0.00,1380.00
4273257,34,12/8/25 16:08,119.600000,0.00,1380.00
4273236,34,12/8/25 16:08,119.600000,0.00,1380.00
4273215,34,12/8/25 16:08,119.600000,0.00,1380.00
4273194,34,12/8/25 16:08,119.600000,0.00,1380.00
4273173,34,12/8/25 16:08,119.600000,0.00,1380.00
4273152,34,12/8/25 16:07,119.600000,0.00,1380.00
4273131,34,12/8/25 16:07,119.600000,0.00,1380.00
4273110,34,12/8/25 16:07,119.600000,0.00,1380.00
4273089,34,12/8/25 16:07,119.600000,0.00,1380.00
4273068,34,12/8/25 16:07,119.600000,0.00,1380.00
4273047,34,12/8/25 16:07,119.600000,0.00,1360.00
4273026,34,12/8/25 16:07,119.600000,0.00,1360.00
4273005,34,12/8/25 16:07,119.600000,0.00,1360.00
4272984,34,12/8/25 16:07,119.600000,0.00,1360.00
4272963,34,12/8/25 16:07,119.600000,0.00,1360.00
4272942,34,12/8/25 16:07,119.600000,0.00,1360.00
4272921,34,12/8/25 16:07,119.600000,0.00,1360.00
4272900,34,12/8/25 16:07,119.600000,0.00,1360.00
4272879,34,12/8/25 16:06,119.600000,0.00,1360.00
4272858,34,12/8/25 16:06,119.600000,0.00,1360.00
4272837,34,12/8/25 16:06,119.600000,0.00,1360.00
4272816,34,12/8/25 16:06,119.600000,0.00,1360.00
4272795,34,12/8/25 16:06,119.600000,0.00,1360.00
4272774,34,12/8/25 16:06,119.600000,0.00,1340.00
4272753,34,12/8/25 16:06,119.600000,0.00,1340.00
4272732,34,12/8/25 16:06,119.600000,0.00,1340.00
4272711,34,12/8/25 16:06,119.600000,0.00,1340.00
4272690,34,12/8/25 16:06,119.600000,0.00,1340.00
4272669,34,12/8/25 16:06,119.600000,0.00,1340.00
4272648,34,12/8/25 16:05,119.600000,0.00,1340.00
4272627,34,12/8/25 16:05,119.600000,0.00,1340.00
4272606,34,12/8/25 16:05,119.600000,0.00,1340.00
4272585,34,12/8/25 16:05,119.600000,0.00,1340.00
4272564,34,12/8/25 16:05,119.600000,0.00,1340.00
4272543,34,12/8/25 16:05,119.600000,0.00,1340.00
4272522,34,12/8/25 16:05,119.600000,0.00,1320.00
4272501,34,12/8/25 16:05,119.600000,0.00,1320.00
4272480,34,12/8/25 16:05,119.600000,0.00,1320.00
4272459,34,12/8/25 16:05,119.600000,0.00,1320.00
4272438,34,12/8/25 16:05,119.600000,0.00,1320.00
4272417,34,12/8/25 16:05,119.600000,0.00,1320.00
4272396,34,12/8/25 16:04,119.600000,0.00,1320.00
4272375,34,12/8/25 16:04,119.600000,0.00,1320.00
4272354,34,12/8/25 16:04,119.600000,0.00,1320.00
4272333,34,12/8/25 16:04,119.600000,0.00,1320.00
4272312,34,12/8/25 16:04,119.600000,0.00,1320.00
4272291,34,12/8/25 16:04,119.600000,0.00,1320.00
4272270,34,12/8/25 16:04,119.600000,0.00,1320.00
4272249,34,12/8/25 16:04,119.600000,0.00,1300.00
4272228,34,12/8/25 16:04,119.600000,0.00,1300.00
4272207,34,12/8/25 16:04,119.600000,0.00,1300.00

